Chromosome	Start	Ratio	MedianRatio	CopyNumber
3	1	-1	-1	2
3	50001	0.725501	0.901012	2
3	100001	0.823443	0.901012	2
3	150001	0.787251	0.901012	2
3	200001	0.953989	0.901012	2
3	250001	0.751363	0.901012	2
3	300001	0.80486	0.901012	2
3	350001	1.02389	0.901012	2
3	400001	0.949242	0.901012	2
3	450001	0.797803	0.901012	2
3	500001	0.946163	0.901012	2
3	550001	0.928901	0.901012	2
3	600001	1.19811	0.901012	2
3	650001	0.795168	0.901012	2
3	700001	0.958156	0.901012	2
3	750001	0.594407	0.901012	2
3	800001	0.68824	0.901012	2
3	850001	0.943607	0.901012	2
3	900001	0.796113	0.901012	2
3	950001	0.832557	0.901012	2
3	1000001	0.771983	0.901012	2
3	1050001	0.681308	0.901012	2
3	1100001	1.07098	0.901012	2
3	1150001	0.958145	0.901012	2
3	1200001	0.866074	0.901012	2
3	1250001	0.945522	0.901012	2
3	1300001	0.672003	0.901012	2
3	1350001	0.784838	0.901012	2
3	1400001	1.08488	0.901012	2
3	1450001	1.05037	0.901012	2
3	1500001	0.985543	0.901012	2
3	1550001	0.596344	0.901012	2
3	1600001	0.633813	0.901012	2
3	1650001	0.884202	0.901012	2
3	1700001	0.812211	0.901012	2
3	1750001	0.83095	0.901012	2
3	1800001	0.670572	0.901012	2
3	1850001	0.99236	0.901012	2
3	1900001	0.893313	0.901012	2
3	1950001	1.02033	0.901012	2
3	2000001	0.656198	0.901012	2
3	2050001	0.832322	0.901012	2
3	2100001	1.09014	0.901012	2
3	2150001	0.969627	0.901012	2
3	2200001	0.925171	0.901012	2
3	2250001	0.748645	0.901012	2
3	2300001	0.689707	0.901012	2
3	2350001	0.692514	0.901012	2
3	2400001	0.964183	0.901012	2
3	2450001	1.13159	0.901012	2
3	2500001	0.996802	0.901012	2
3	2550001	0.926481	0.901012	2
3	2600001	0.692918	0.901012	2
3	2650001	0.735573	0.901012	2
3	2700001	0.557422	0.901012	2
3	2750001	0.935673	0.901012	2
3	2800001	0.903583	0.901012	2
3	2850001	0.759635	0.901012	2
3	2900001	1.08191	0.901012	2
3	2950001	0.861657	0.901012	2
3	3000001	0.779835	0.901012	2
3	3050001	0.909121	0.901012	2
3	3100001	0.79366	0.901012	2
3	3150001	0.810159	0.901012	2
3	3200001	1.1119	0.901012	2
3	3250001	0.7652	0.901012	2
3	3300001	0.630183	0.901012	2
3	3350001	0.817436	0.901012	2
3	3400001	0.915429	0.901012	2
3	3450001	0.97714	0.901012	2
3	3500001	1.10298	0.901012	2
3	3550001	0.967184	0.901012	2
3	3600001	0.581942	0.901012	2
3	3650001	0.833501	0.901012	2
3	3700001	0.622532	0.901012	2
3	3750001	0.761895	0.901012	2
3	3800001	0.76139	0.901012	2
3	3850001	0.76946	0.901012	2
3	3900001	0.685763	0.901012	2
3	3950001	0.822378	0.901012	2
3	4000001	0.54829	0.901012	2
3	4050001	1.01963	0.901012	2
3	4100001	1.04299	0.901012	2
3	4150001	0.948731	0.901012	2
3	4200001	0.962497	0.901012	2
3	4250001	0.82424	0.901012	2
3	4300001	1.04312	0.901012	2
3	4350001	0.652787	0.901012	2
3	4400001	0.880995	0.901012	2
3	4450001	0.95239	0.901012	2
3	4500001	0.623407	0.901012	2
3	4550001	1.13025	0.901012	2
3	4600001	0.871656	0.901012	2
3	4650001	0.73751	0.901012	2
3	4700001	0.922667	0.901012	2
3	4750001	1.02225	0.901012	2
3	4800001	1.30868	0.901012	2
3	4850001	0.907369	0.901012	2
3	4900001	0.984691	0.901012	2
3	4950001	0.882853	0.901012	2
3	5000001	1.21088	0.901012	2
3	5050001	1.145	0.901012	2
3	5100001	1.24586	0.901012	2
3	5150001	0.769418	0.901012	2
3	5200001	1.13756	0.901012	2
3	5250001	0.84735	0.901012	2
3	5300001	0.845777	0.901012	2
3	5350001	1.19251	0.901012	2
3	5400001	0.950528	0.901012	2
3	5450001	1.01686	0.901012	2
3	5500001	1.01046	0.901012	2
3	5550001	0.480813	0.901012	2
3	5600001	0.960742	0.901012	2
3	5650001	1.09631	0.901012	2
3	5700001	1.12531	0.901012	2
3	5750001	1.02466	0.901012	2
3	5800001	0.796818	0.901012	2
3	5850001	0.828862	0.901012	2
3	5900001	0.816796	0.901012	2
3	5950001	0.747083	0.901012	2
3	6000001	0.552332	0.901012	2
3	6050001	1.03002	0.901012	2
3	6100001	0.816348	0.901012	2
3	6150001	0.773021	0.901012	2
3	6200001	0.748617	0.901012	2
3	6250001	1.12385	0.901012	2
3	6300001	0.918421	0.901012	2
3	6350001	0.887113	0.901012	2
3	6400001	0.891449	0.901012	2
3	6450001	0.878457	0.901012	2
3	6500001	0.937535	0.901012	2
3	6550001	0.989392	0.901012	2
3	6600001	0.843386	0.901012	2
3	6650001	0.968925	0.901012	2
3	6700001	0.810949	0.901012	2
3	6750001	0.922922	0.901012	2
3	6800001	0.820096	0.901012	2
3	6850001	0.834579	0.901012	2
3	6900001	0.639881	0.901012	2
3	6950001	0.856085	0.901012	2
3	7000001	0.730212	0.901012	2
3	7050001	0.636639	0.901012	2
3	7100001	0.966901	0.901012	2
3	7150001	0.914103	0.901012	2
3	7200001	0.989625	0.901012	2
3	7250001	0.986165	0.901012	2
3	7300001	0.893985	0.901012	2
3	7350001	0.901733	0.901012	2
3	7400001	0.822402	0.901012	2
3	7450001	0.744682	0.901012	2
3	7500001	0.847991	0.901012	2
3	7550001	0.803736	0.901012	2
3	7600001	0.965159	0.901012	2
3	7650001	0.811536	0.901012	2
3	7700001	0.914782	0.901012	2
3	7750001	1.10598	0.901012	2
3	7800001	0.793035	0.901012	2
3	7850001	0.940309	0.901012	2
3	7900001	1.02095	0.901012	2
3	7950001	1.03473	0.901012	2
3	8000001	0.644042	0.901012	2
3	8050001	0.657471	0.901012	2
3	8100001	0.99097	0.901012	2
3	8150001	1.07915	0.901012	2
3	8200001	0.84616	0.901012	2
3	8250001	0.745746	0.901012	2
3	8300001	0.854777	0.901012	2
3	8350001	1.0584	0.901012	2
3	8400001	1.23804	0.901012	2
3	8450001	0.923958	0.901012	2
3	8500001	0.875567	0.901012	2
3	8550001	0.910571	0.901012	2
3	8600001	0.897005	0.901012	2
3	8650001	1.27867	0.901012	2
3	8700001	1.02044	0.901012	2
3	8750001	1.22387	0.901012	2
3	8800001	0.716994	0.901012	2
3	8850001	0.882533	0.901012	2
3	8900001	0.575682	0.901012	2
3	8950001	0.82601	0.901012	2
3	9000001	1.03095	0.901012	2
3	9050001	1.06852	0.901012	2
3	9100001	1.14494	0.901012	2
3	9150001	0.988867	0.901012	2
3	9200001	1.03061	0.901012	2
3	9250001	0.962779	0.901012	2
3	9300001	0.979065	0.901012	2
3	9350001	0.681558	0.901012	2
3	9400001	0.683654	0.901012	2
3	9450001	1.08921	0.901012	2
3	9500001	0.836697	0.901012	2
3	9550001	1.02599	0.901012	2
3	9600001	0.681486	0.901012	2
3	9650001	0.847001	0.901012	2
3	9700001	0.928689	0.901012	2
3	9750001	0.990867	0.901012	2
3	9800001	0.903031	0.901012	2
3	9850001	1.19398	0.901012	2
3	9900001	0.692677	0.901012	2
3	9950001	0.828145	0.901012	2
3	10000001	0.929132	0.901012	2
3	10050001	0.664818	0.901012	2
3	10100001	1.0066	0.901012	2
3	10150001	1.03872	0.901012	2
3	10200001	0.773298	0.901012	2
3	10250001	1.23159	0.901012	2
3	10300001	0.847014	0.901012	2
3	10350001	1.49726	0.901012	2
3	10400001	1.25484	0.901012	2
3	10450001	0.903803	0.901012	2
3	10500001	0.794926	0.901012	2
3	10550001	0.773273	0.901012	2
3	10600001	0.765839	0.901012	2
3	10650001	0.696638	0.901012	2
3	10700001	0.913474	0.901012	2
3	10750001	1.04441	0.901012	2
3	10800001	1.17475	0.901012	2
3	10850001	0.99526	0.901012	2
3	10900001	0.817715	0.901012	2
3	10950001	1.10586	0.901012	2
3	11000001	0.988603	0.901012	2
3	11050001	0.687536	0.901012	2
3	11100001	0.67624	0.901012	2
3	11150001	1.30906	0.901012	2
3	11200001	0.981099	0.901012	2
3	11250001	0.914401	0.901012	2
3	11300001	0.982629	0.901012	2
3	11350001	0.964416	0.901012	2
3	11400001	0.786891	0.901012	2
3	11450001	0.834409	0.901012	2
3	11500001	1.04185	0.901012	2
3	11550001	0.748928	0.901012	2
3	11600001	0.674595	0.901012	2
3	11650001	0.8973	0.901012	2
3	11700001	0.7931	0.901012	2
3	11750001	1.16162	0.901012	2
3	11800001	1.15286	0.901012	2
3	11850001	0.587663	0.901012	2
3	11900001	0.913086	0.901012	2
3	11950001	0.928604	0.901012	2
3	12000001	0.906796	0.901012	2
3	12050001	0.845037	0.901012	2
3	12100001	0.933401	0.901012	2
3	12150001	1.15965	0.901012	2
3	12200001	0.744435	0.901012	2
3	12250001	1.45874	0.901012	2
3	12300001	1.04445	0.901012	2
3	12350001	0.696571	0.901012	2
3	12400001	1.20215	0.901012	2
3	12450001	1.39889	0.901012	2
3	12500001	1.11265	0.901012	2
3	12550001	0.957901	0.901012	2
3	12600001	1.08109	0.901012	2
3	12650001	0.861337	0.901012	2
3	12700001	1.15258	0.901012	2
3	12750001	1.22251	0.901012	2
3	12800001	1.12241	0.901012	2
3	12850001	0.772279	0.901012	2
3	12900001	1.10491	0.901012	2
3	12950001	0.715142	0.901012	2
3	13000001	1.40966	0.901012	2
3	13050001	1.1758	0.901012	2
3	13100001	0.997857	0.901012	2
3	13150001	0.946431	0.901012	2
3	13200001	0.837237	0.901012	2
3	13250001	0.985087	0.901012	2
3	13300001	0.825969	0.901012	2
3	13350001	0.983878	0.901012	2
3	13400001	0.834858	0.901012	2
3	13450001	0.896337	0.901012	2
