Chromosome	Start	Ratio	MedianRatio	CopyNumber
18	1	1.05269	0.859235	2
18	50001	0.829376	0.859235	2
18	100001	22.8242	0.859235	2
18	150001	0.869156	0.859235	2
18	200001	0.802553	0.859235	2
18	250001	0.614182	0.859235	2
18	300001	0.77201	0.859235	2
18	350001	0.699024	0.859235	2
18	400001	0.806193	0.859235	2
18	450001	1.00795	0.859235	2
18	500001	0.851505	0.859235	2
18	550001	0.884993	0.859235	2
18	600001	1.17689	0.859235	2
18	650001	0.758373	0.859235	2
18	700001	0.706469	0.859235	2
18	750001	0.61983	0.859235	2
18	800001	0.996857	0.859235	2
18	850001	0.859235	0.859235	2
18	900001	0.934833	0.859235	2
18	950001	0.835677	0.859235	2
18	1000001	0.864868	0.859235	2
18	1050001	1.07109	0.859235	2
18	1100001	1.21664	0.859235	2
18	1150001	1.046	0.859235	2
18	1200001	0.865735	0.859235	2
18	1250001	0.790188	0.859235	2
18	1300001	0.73489	0.859235	2
18	1350001	1.07172	0.859235	2
18	1400001	0.817085	0.859235	2
18	1450001	0.711873	0.859235	2
18	1500001	0.763693	0.859235	2
18	1550001	1.08013	0.859235	2
18	1600001	0.725447	0.859235	2
18	1650001	1.15789	0.859235	2
18	1700001	0.874362	0.859235	2
18	1750001	0.867304	0.859235	2
18	1800001	0.974155	0.859235	2
18	1850001	1.05857	0.859235	2
18	1900001	1.09444	0.859235	2
18	1950001	0.754978	0.859235	2
18	2000001	0.897498	0.859235	2
18	2050001	0.826779	0.859235	2
18	2100001	0.944255	0.859235	2
18	2150001	0.825601	0.859235	2
18	2200001	1.12317	0.859235	2
18	2250001	0.773928	0.859235	2
18	2300001	0.72645	0.859235	2
18	2350001	0.885482	0.859235	2
18	2400001	0.874902	0.859235	2
18	2450001	0.973656	0.859235	2
18	2500001	0.740251	0.859235	2
18	2550001	0.762892	0.859235	2
18	2600001	0.869197	0.859235	2
18	2650001	0.842778	0.859235	2
18	2700001	1.06568	0.859235	2
18	2750001	1.06934	0.859235	2
18	2800001	0.627835	0.859235	2
18	2850001	0.887572	0.859235	2
18	2900001	0.529245	0.859235	2
18	2950001	0.98037	0.859235	2
18	3000001	0.994381	0.859235	2
18	3050001	0.899031	0.859235	2
18	3100001	1.05439	0.859235	2
18	3150001	0.637123	0.859235	2
18	3200001	0.773149	0.859235	2
18	3250001	0.950908	0.859235	2
18	3300001	1.08103	0.859235	2
18	3350001	0.811418	0.859235	2
18	3400001	0.724423	0.859235	2
18	3450001	0.988677	0.859235	2
18	3500001	0.716	0.859235	2
18	3550001	0.867227	0.859235	2
18	3600001	0.856001	0.859235	2
18	3650001	0.54184	0.859235	2
18	3700001	1.09584	0.859235	2
18	3750001	0.916099	0.859235	2
18	3800001	1.29755	0.859235	2
18	3850001	0.573538	0.859235	2
18	3900001	0.858227	0.859235	2
18	3950001	0.901925	0.859235	2
18	4000001	0.782213	0.859235	2
18	4050001	0.600763	0.859235	2
18	4100001	0.623172	0.859235	2
18	4150001	0.872721	0.859235	2
18	4200001	1.05004	0.859235	2
18	4250001	1.40448	0.859235	2
18	4300001	0.861288	0.859235	2
18	4350001	0.69169	0.859235	2
18	4400001	1.1946	0.859235	2
18	4450001	0.689296	0.859235	2
18	4500001	0.679605	0.859235	2
18	4550001	0.937234	0.859235	2
18	4600001	0.925838	0.859235	2
18	4650001	0.609219	0.859235	2
18	4700001	0.897678	0.859235	2
18	4750001	0.706627	0.859235	2
18	4800001	1.04252	0.859235	2
18	4850001	0.593856	0.859235	2
18	4900001	0.950623	0.859235	2
18	4950001	1.05792	0.859235	2
18	5000001	0.823374	0.859235	2
18	5050001	1.10816	0.859235	2
18	5100001	0.93352	0.859235	2
18	5150001	1.1064	0.859235	2
18	5200001	0.726118	0.859235	2
18	5250001	0.776074	0.859235	2
18	5300001	0.982831	0.859235	2
18	5350001	0.961566	0.859235	2
18	5400001	0.987563	0.859235	2
18	5450001	0.704347	0.859235	2
18	5500001	1.00922	0.859235	2
18	5550001	0.835373	0.859235	2
18	5600001	1.05836	0.859235	2
18	5650001	0.823082	0.859235	2
18	5700001	1.02723	0.859235	2
18	5750001	0.868396	0.859235	2
18	5800001	0.731845	0.859235	2
18	5850001	0.837643	0.859235	2
18	5900001	0.714443	0.859235	2
18	5950001	0.783214	0.859235	2
18	6000001	0.762792	0.859235	2
18	6050001	0.935071	0.859235	2
18	6100001	1.12803	0.859235	2
18	6150001	0.778713	0.859235	2
18	6200001	1.04379	0.859235	2
18	6250001	0.838864	0.859235	2
18	6300001	0.625465	0.859235	2
18	6350001	0.899176	0.859235	2
18	6400001	0.931683	0.859235	2
18	6450001	0.980772	0.859235	2
18	6500001	0.801667	0.859235	2
18	6550001	0.953825	0.859235	2
18	6600001	0.807979	0.859235	2
18	6650001	0.92665	0.859235	2
18	6700001	0.821529	0.859235	2
18	6750001	0.83805	0.859235	2
18	6800001	0.780843	0.859235	2
18	6850001	0.776495	0.859235	2
18	6900001	1.28007	0.859235	2
18	6950001	0.990116	0.859235	2
18	7000001	0.714473	0.859235	2
18	7050001	0.736102	0.859235	2
18	7100001	0.503577	0.859235	2
18	7150001	0.816505	0.859235	2
18	7200001	0.880006	0.859235	2
18	7250001	0.705551	0.859235	2
18	7300001	0.656947	0.859235	2
18	7350001	0.638707	0.859235	2
18	7400001	0.859134	0.859235	2
18	7450001	1.16201	0.859235	2
18	7500001	0.862758	0.859235	2
18	7550001	1.20231	0.859235	2
18	7600001	0.760177	0.859235	2
18	7650001	0.821098	0.859235	2
18	7700001	0.824604	0.859235	2
18	7750001	1.16761	0.859235	2
18	7800001	0.901934	0.859235	2
18	7850001	1.1588	0.859235	2
18	7900001	1.18102	0.859235	2
18	7950001	0.737561	0.859235	2
18	8000001	0.92243	0.859235	2
18	8050001	0.963979	0.859235	2
18	8100001	0.955937	0.859235	2
18	8150001	1.07096	0.859235	2
18	8200001	0.79303	0.859235	2
18	8250001	0.952474	0.859235	2
18	8300001	0.817506	0.859235	2
18	8350001	0.823426	0.859235	2
18	8400001	0.947417	0.859235	2
18	8450001	0.691585	0.859235	2
18	8500001	0.837486	0.859235	2
18	8550001	0.739227	0.859235	2
18	8600001	0.622981	0.859235	2
18	8650001	0.93591	0.859235	2
18	8700001	0.900112	0.859235	2
18	8750001	0.939692	0.859235	2
18	8800001	0.862888	0.859235	2
18	8850001	0.762633	0.859235	2
18	8900001	0.833301	0.859235	2
18	8950001	0.959912	0.859235	2
18	9000001	1.02241	0.859235	2
18	9050001	0.805375	0.859235	2
18	9100001	1.00185	0.859235	2
18	9150001	0.626656	0.859235	2
18	9200001	1.02251	0.859235	2
18	9250001	1.06999	0.859235	2
18	9300001	1.01794	0.859235	2
18	9350001	0.743654	0.859235	2
18	9400001	0.843839	0.859235	2
18	9450001	0.790225	0.859235	2
18	9500001	0.649265	0.859235	2
18	9550001	1.23337	0.859235	2
18	9600001	1.17774	0.859235	2
18	9650001	0.743396	0.859235	2
18	9700001	1.13178	0.859235	2
18	9750001	1.0621	0.859235	2
18	9800001	1.10689	0.859235	2
18	9850001	1.07645	0.859235	2
18	9900001	0.929485	0.859235	2
18	9950001	0.789337	0.859235	2
18	10000001	1.02943	0.859235	2
18	10050001	0.869559	0.859235	2
18	10100001	0.93137	0.859235	2
18	10150001	1.19036	0.859235	2
18	10200001	0.760499	0.859235	2
18	10250001	0.865517	0.859235	2
18	10300001	1.05769	0.859235	2
18	10350001	0.999504	0.859235	2
18	10400001	1.04984	0.859235	2
18	10450001	0.767596	0.859235	2
18	10500001	0.862929	0.859235	2
18	10550001	0.778202	0.859235	2
18	10600001	0.844833	0.859235	2
18	10650001	0.87485	0.859235	2
18	10700001	0.785951	0.859235	2
18	10750001	0.780031	0.859235	2
18	10800001	0.573688	0.859235	2
18	10850001	0.900377	0.859235	2
18	10900001	0.796689	0.859235	2
18	10950001	1.00077	0.859235	2
18	11000001	1.28121	0.859235	2
18	11050001	0.63582	0.859235	2
18	11100001	0.721391	0.859235	2
18	11150001	0.935922	0.859235	2
18	11200001	0.80649	0.859235	2
18	11250001	0.790663	0.859235	2
18	11300001	0.834366	0.859235	2
18	11350001	1.45382	0.859235	2
18	11400001	1.01984	0.859235	2
18	11450001	0.906634	0.859235	2
18	11500001	1.01309	0.859235	2
18	11550001	0.746487	0.859235	2
18	11600001	0.807988	0.859235	2
18	11650001	0.882319	0.859235	2
18	11700001	0.775641	0.859235	2
18	11750001	0.754944	0.859235	2
18	11800001	0.954866	0.859235	2
18	11850001	0.954805	0.859235	2
18	11900001	0.809118	0.859235	2
18	11950001	0.769915	0.859235	2
18	12000001	0.921502	0.859235	2
18	12050001	0.722771	0.859235	2
18	12100001	0.996624	0.859235	2
18	12150001	0.899887	0.859235	2
18	12200001	0.816583	0.859235	2
18	12250001	0.723731	0.859235	2
18	12300001	0.684438	0.859235	2
18	12350001	0.62842	0.859235	2
18	12400001	0.617531	0.859235	2
18	12450001	0.725976	0.859235	2
18	12500001	0.626396	0.859235	2
18	12550001	0.881943	0.859235	2
18	12600001	1.02515	0.859235	2
18	12650001	0.722136	0.859235	2
18	12700001	0.746611	0.859235	2
18	12750001	0.73853	0.859235	2
18	12800001	1.07073	0.859235	2
18	12850001	0.781193	0.859235	2
18	12900001	0.487344	0.859235	2
18	12950001	1.15151	0.859235	2
18	13000001	0.82221	0.859235	2
18	13050001	0.767609	0.859235	2
18	13100001	0.69449	0.859235	2
18	13150001	0.900159	0.859235	2
18	13200001	0.771213	0.859235	2
18	13250001	0.751313	0.859235	2
18	13300001	0.98846	0.859235	2
18	13350001	0.65102	0.859235	2
18	13400001	0.966109	0.859235	2
18	13450001	0.674289	0.859235	2
18	13500001	0.746539	0.859235	2
18	13550001	0.66228	0.859235	2
18	13600001	0.557921	0.859235	2
18	13650001	0.901731	0.859235	2
18	13700001	0.758718	0.859235	2
18	13750001	0.925612	0.859235	2
18	13800001	0.838547	0.859235	2
18	13850001	0.872349	0.859235	2
18	13900001	0.798924	0.859235	2
18	13950001	1.12906	0.859235	2
18	14000001	0.968236	0.859235	2
18	14050001	1.12303	0.859235	2
18	14100001	0.699063	0.859235	2
18	14150001	0.862644	0.859235	2
18	14200001	0.773556	0.859235	2
18	14250001	0.875729	0.859235	2
18	14300001	0.789181	0.859235	2
18	14350001	0.667941	0.859235	2
18	14400001	0.834447	0.859235	2
18	14450001	1.00563	0.859235	2
18	14500001	0.899523	0.859235	2
18	14550001	0.901726	0.859235	2
18	14600001	0.715976	0.859235	2
18	14650001	0.682202	0.859235	2
18	14700001	0.63929	0.859235	2
18	14750001	0.943862	0.859235	2
18	14800001	0.817163	0.859235	2
18	14850001	0.694713	0.859235	2
18	14900001	0.842686	0.859235	2
18	14950001	0.934154	0.859235	2
18	15000001	1.08815	0.859235	2
18	15050001	0.736513	0.859235	2
18	15100001	1.01137	0.859235	2
18	15150001	1.62088	1.34631	3
18	15200001	1.21267	1.34631	3
18	15250001	1.01107	1.34631	3
18	15300001	1.34631	1.34631	3
18	15350001	1.49827	1.34631	3
18	15400001	-1	-1	0
18	15450001	-1	-1	0
18	15500001	-1	-1	0
18	15550001	-1	-1	0
18	15600001	-1	-1	0
18	15650001	-1	-1	0
18	15700001	-1	-1	0
18	15750001	-1	-1	0
18	15800001	-1	-1	0
18	15850001	-1	-1	0
18	15900001	-1	-1	0
18	15950001	-1	-1	0
18	16000001	-1	-1	0
18	16050001	-1	-1	0
18	16100001	-1	-1	0
18	16150001	-1	-1	0
18	16200001	-1	-1	0
18	16250001	-1	-1	0
18	16300001	-1	-1	0
18	16350001	-1	-1	0
18	16400001	-1	-1	0
18	16450001	-1	-1	0
18	16500001	-1	-1	0
18	16550001	-1	-1	0
18	16600001	-1	-1	0
18	16650001	-1	-1	0
18	16700001	-1	-1	0
18	16750001	-1	-1	0
18	16800001	0	0	0
18	16850001	0	0	0
18	16900001	0	0	0
18	16950001	0	0	0
18	17000001	0	0	0
18	17050001	0	0	0
18	17100001	0	0	0
18	17150001	0	0	0
18	17200001	0	0	0
18	17250001	0	0	0
18	17300001	0	0	0
18	17350001	0	0	0
18	17400001	0	0	0
18	17450001	0	0	0
18	17500001	0	0	0
18	17550001	0	0	0
18	17600001	0	0	0
18	17650001	0	0	0
18	17700001	0	0	0
18	17750001	0	0	0
18	17800001	0	0	0
18	17850001	0	0	0
18	17900001	0	0	0
18	17950001	0	0	0
18	18000001	0	0	0
18	18050001	0	0	0
18	18100001	0	0	0
18	18150001	0	0	0
18	18200001	0	0	0
18	18250001	0	0	0
18	18300001	0	0	0
18	18350001	0	0	0
18	18400001	0	0	0
18	18450001	0	0	0
18	18500001	29.7988	29.7988	60
18	18550001	1.03071	1.05045	2
18	18600001	0.91494	1.05045	2
18	18650001	1.08421	1.05045	2
18	18700001	1.04469	1.05045	2
18	18750001	0.979847	1.05045	2
18	18800001	1.09345	1.05045	2
18	18850001	0.910263	1.05045	2
18	18900001	1.06266	1.05045	2
18	18950001	1.25581	1.05045	2
18	19000001	1.07868	1.05045	2
18	19050001	1.04525	1.05045	2
18	19100001	1.03382	1.05045	2
18	19150001	0.907624	1.05045	2
18	19200001	1.30613	1.05045	2
18	19250001	1.10358	1.05045	2
18	19300001	1.19897	1.05045	2
18	19350001	1.23486	1.05045	2
18	19400001	1.20122	1.05045	2
18	19450001	1.06266	1.05045	2
18	19500001	1.01603	1.05045	2
18	19550001	0.921183	1.05045	2
18	19600001	1.0898	1.05045	2
18	19650001	1.16182	1.05045	2
18	19700001	1.23036	1.05045	2
18	19750001	0.840018	1.05045	2
18	19800001	0.80144	1.05045	2
18	19850001	1.06845	1.05045	2
18	19900001	0.978946	1.05045	2
18	19950001	1.37785	1.05045	2
18	20000001	1.13253	1.05045	2
18	20050001	1.43608	1.05045	2
18	20100001	1.19812	1.05045	2
18	20150001	0.895179	1.05045	2
18	20200001	1.26371	1.05045	2
18	20250001	1.03056	1.05045	2
18	20300001	1.20118	1.05045	2
18	20350001	1.10278	1.05045	2
18	20400001	1.05921	1.05045	2
18	20450001	1.16444	1.05045	2
18	20500001	1.23465	1.05045	2
18	20550001	1.26415	1.05045	2
18	20600001	1.23499	1.05045	2
18	20650001	0.77781	1.05045	2
18	20700001	0.738961	1.05045	2
18	20750001	0.848095	1.05045	2
18	20800001	0.954479	1.05045	2
18	20850001	0.708685	1.05045	2
18	20900001	1.1596	1.05045	2
18	20950001	1.15721	1.05045	2
18	21000001	1.21675	1.05045	2
18	21050001	0.942354	1.05045	2
18	21100001	0.946579	1.05045	2
18	21150001	0.954087	1.05045	2
18	21200001	0.833753	1.05045	2
