Chromosome	Start	Ratio	MedianRatio	CopyNumber
11	1	-1	-1	2
11	50001	0.807259	0.833867	2
11	100001	0.901529	0.833867	2
11	150001	1.3978	0.833867	2
11	200001	0.484973	0.833867	2
11	250001	0.715759	0.833867	2
11	300001	0.822747	0.833867	2
11	350001	0	0.833867	2
11	400001	1.15451	0.833867	2
11	450001	1.00764	0.833867	2
11	500001	1.76731	0.833867	2
11	550001	0.844987	0.833867	2
11	600001	0.389926	0.833867	2
11	650001	0.871331	0.833867	2
11	700001	0.439867	0.833867	2
11	750001	50.5496	50.5496	101
11	800001	0	0	0
11	850001	1.71033	1.71033	3
11	900001	0.785068	0.802321	2
11	950001	0.819575	0.802321	2
11	1000001	0	0.802321	2
11	1050001	1.28864	0.802321	2
11	1100001	0.898351	0.802321	2
11	1150001	-1	0.802321	2
11	1200001	0	0.802321	2
11	1250001	0.258155	0.802321	2
11	1300001	0.875454	0.802321	2
11	1350001	3.05257	3.05257	6
11	1400001	0	0.442848	1
11	1450001	0.0316145	0.442848	1
11	1500001	0.808387	0.442848	1
11	1550001	0.293393	0.442848	1
11	1600001	0.959044	0.442848	1
11	1650001	0.696958	0.442848	1
11	1700001	1.09817	0.442848	1
11	1750001	0.535412	0.442848	1
11	1800001	0	0.442848	1
11	1850001	0.296528	0.442848	1
11	1900001	0	0.442848	1
11	1950001	0	0.442848	1
11	2000001	0.296344	0.442848	1
11	2050001	0.878999	0.442848	1
11	2100001	0	0.442848	1
11	2150001	0.563723	0.442848	1
11	2200001	0.437476	0.442848	1
11	2250001	0.926307	0.442848	1
11	2300001	0.697264	0.442848	1
11	2350001	0	0.442848	1
11	2400001	0.44822	0.442848	1
11	2450001	0.641982	0.442848	1
11	2500001	0.899656	0.842293	2
11	2550001	0.457014	0.842293	2
11	2600001	0.709311	0.842293	2
11	2650001	1.24253	0.842293	2
11	2700001	0.754582	0.842293	2
11	2750001	0.837056	0.842293	2
11	2800001	1.50066	0.842293	2
11	2850001	1.06065	0.842293	2
11	2900001	0.294744	0.842293	2
11	2950001	0.84753	0.842293	2
11	3000001	0.698487	0.842293	2
11	3050001	1.09777	0.842293	2
11	3100001	2.79964	2.79964	6
11	3150001	0.256253	0.388895	1
11	3200001	0.462965	0.388895	1
11	3250001	0.631634	0.388895	1
11	3300001	0.314824	0.388895	1
11	3350001	1.23936	0.937725	2
11	3400001	0.788236	0.937725	2
11	3450001	0.819318	0.937725	2
11	3500001	1.13357	0.937725	2
11	3550001	0.925517	0.937725	2
11	3600001	0.948048	0.937725	2
11	3650001	1.05264	0.937725	2
11	3700001	1.156	0.937725	2
11	3750001	0.943084	0.937725	2
11	3800001	1.18962	0.937725	2
11	3850001	0.849904	0.937725	2
11	3900001	0.994803	0.937725	2
11	3950001	1.13357	0.937725	2
11	4000001	1.05184	0.937725	2
11	4050001	0.86408	0.937725	2
11	4100001	0.98107	0.937725	2
11	4150001	1.04496	0.937725	2
11	4200001	0.786763	0.937725	2
11	4250001	0.619478	0.937725	2
11	4300001	0.916358	0.937725	2
11	4350001	1.09229	0.937725	2
11	4400001	0.936043	0.937725	2
11	4450001	0.915039	0.937725	2
11	4500001	0.782985	0.937725	2
11	4550001	0.839464	0.937725	2
11	4600001	0.806453	0.937725	2
11	4650001	1.04198	0.937725	2
11	4700001	0.827129	0.937725	2
11	4750001	1.04893	0.937725	2
11	4800001	1.00286	0.937725	2
