Chromosome	Start	Ratio	MedianRatio	CopyNumber
4	1	3.2005	2.77907	6
4	50001	2.35765	2.77907	6
4	100001	0.808076	0.860691	2
4	150001	0.859164	0.860691	2
4	200001	0.839614	0.860691	2
4	250001	0.98261	0.860691	2
4	300001	0.862219	0.860691	2
4	350001	0.697424	0.860691	2
4	400001	1.09966	0.860691	2
4	450001	1.17548	0.860691	2
4	500001	0.705251	0.860691	2
4	550001	0.86833	0.860691	2
4	600001	2.99092	2.99092	6
4	650001	0	0	0
4	700001	3.20521	3.20521	6
4	750001	0.821424	0.821424	2
4	800001	9.26047	9.26047	19
4	850001	0	0.411204	1
4	900001	1.9117	0.411204	1
4	950001	0	0.411204	1
4	1000001	0	0.411204	1
4	1050001	0.822407	0.411204	1
4	1100001	0.967663	0.411204	1
4	1150001	2.68139	2.68139	5
4	1200001	1.33265	1.17618	2
4	1250001	1.01972	1.17618	2
4	1300001	8.9908	8.9908	18
4	1350001	0	0	0
4	1400001	-1	0	0
4	1450001	-1	0	0
4	1500001	0	0	0
4	1550001	0	0	0
4	1600001	2.19752	2.19752	4
4	1650001	0.776977	0.610574	1
4	1700001	0	0.610574	1
4	1750001	0	0.610574	1
4	1800001	0.94975	0.610574	1
4	1850001	0.465239	0.610574	1
4	1900001	1.29209	0.610574	1
4	1950001	0.610574	0.610574	1
4	2000001	5.39	5.39	11
4	2050001	0.415436	0.903225	2
4	2100001	0.903225	0.903225	2
4	2150001	1.33246	0.903225	2
4	2200001	3.01572	3.01572	6
4	2250001	0.434433	0.973128	2
4	2300001	1.61346	0.973128	2
4	2350001	2.35802	0.973128	2
4	2400001	0.848195	0.973128	2
4	2450001	1.0847	0.973128	2
4	2500001	0.892304	0.973128	2
4	2550001	1.35594	0.973128	2
4	2600001	0.855217	0.973128	2
4	2650001	0.962924	0.973128	2
4	2700001	1.08496	0.973128	2
4	2750001	0	0.973128	2
4	2800001	0.534534	0.973128	2
4	2850001	1.31703	0.973128	2
4	2900001	1.01563	0.973128	2
4	2950001	0.850862	0.973128	2
4	3000001	0.983333	0.973128	2
4	3050001	1.07304	0.973128	2
4	3100001	0.891165	0.973128	2
4	3150001	1.21046	0.973128	2
4	3200001	1.90764	0.973128	2
4	3250001	0.740603	0.973128	2
4	3300001	0.837354	0.973128	2
4	3350001	1.19453	0.973128	2
4	3400001	0	0.973128	2
4	3450001	0	0.973128	2
4	3500001	1.13086	0.973128	2
4	3550001	2.2744	3.84429	8
4	3600001	5.41417	3.84429	8
4	3650001	1.51951	1.02904	2
4	3700001	0	1.02904	2
4	3750001	2.27522	1.02904	2
4	3800001	1.60275	1.02904	2
4	3850001	-1	1.02904	2
4	3900001	-1	1.02904	2
4	3950001	-1	1.02904	2
4	4000001	1.10484	1.02904	2
4	4050001	1.12343	1.02904	2
4	4100001	0.564113	1.02904	2
4	4150001	1.0886	1.02904	2
4	4200001	0.806732	1.02904	2
4	4250001	0.828039	1.02904	2
4	4300001	0.641042	1.02904	2
4	4350001	1.09803	1.02904	2
4	4400001	0.917121	1.02904	2
4	4450001	1.27054	1.02904	2
4	4500001	0.941078	1.02904	2
4	4550001	1.16956	1.02904	2
4	4600001	1.04675	1.02904	2
4	4650001	0.9463	1.02904	2
4	4700001	0.986939	1.02904	2
4	4750001	0.992005	1.02904	2
4	4800001	0.839286	1.02904	2
4	4850001	0.768253	1.02904	2
4	4900001	1.39286	1.02904	2
4	4950001	0.921886	1.02904	2
4	5000001	0.988678	1.02904	2
4	5050001	1.05069	1.02904	2
4	5100001	0.777761	1.02904	2
4	5150001	1.02675	1.02904	2
4	5200001	0.820355	1.02904	2
4	5250001	1.30594	1.02904	2
4	5300001	0.939894	1.02904	2
4	5350001	0.67768	1.02904	2
4	5400001	1.17405	1.02904	2
4	5450001	1.02872	1.02904	2
4	5500001	1.16577	1.02904	2
4	5550001	1.07926	1.02904	2
4	5600001	1.1457	1.02904	2
4	5650001	0.774527	1.02904	2
4	5700001	1.08909	1.02904	2
4	5750001	0.985456	1.02904	2
4	5800001	1.14859	1.02904	2
4	5850001	1.31166	1.02904	2
4	5900001	1.22295	1.02904	2
4	5950001	0.810836	1.02904	2
4	6000001	1.06016	1.02904	2
4	6050001	1.38425	1.02904	2
4	6100001	1.02491	1.02904	2
4	6150001	1.25943	1.02904	2
4	6200001	0.800748	1.02904	2
4	6250001	0.766917	1.02904	2
4	6300001	0.886019	1.02904	2
4	6350001	1.13207	1.02904	2
4	6400001	2.07734	1.02904	2
4	6450001	0.833951	1.02904	2
4	6500001	0.951278	1.02904	2
4	6550001	0.901768	1.02904	2
4	6600001	1.90416	1.02904	2
4	6650001	1.03616	1.02904	2
4	6700001	1.44379	1.02904	2
4	6750001	0.918652	1.02904	2
4	6800001	1.14085	1.02904	2
4	6850001	0.9418	1.02904	2
4	6900001	0.414704	1.02904	2
4	6950001	1.52167	1.02904	2
4	7000001	1.0007	1.02904	2
4	7050001	1.15448	1.02904	2
4	7100001	0.651628	1.02904	2
4	7150001	1.86309	1.02904	2
4	7200001	1.02935	1.02904	2
4	7250001	1.07675	1.02904	2
4	7300001	1.02708	1.02904	2
4	7350001	1.73698	1.02904	2
4	7400001	1.1424	1.02904	2
4	7450001	0.955052	1.02904	2
4	7500001	2.12283	2.87664	6
4	7550001	3.63046	2.87664	6
4	7600001	0.677648	0.978342	2
4	7650001	0.978342	0.978342	2
4	7700001	1.21466	0.978342	2
4	7750001	6.15416	6.15416	12
4	7800001	1.08001	1.08919	2
4	7850001	1.01201	1.08919	2
4	7900001	1.33588	1.08919	2
4	7950001	0.62126	1.08919	2
4	8000001	0.78807	1.08919	2
4	8050001	1.17117	1.08919	2
4	8100001	1.09836	1.08919	2
4	8150001	1.70929	1.08919	2
4	8200001	1.53038	1.08919	2
4	8250001	0	1.08919	2
4	8300001	8.05569	8.05569	16
4	8350001	0.721739	0.936384	2
4	8400001	1.09736	0.936384	2
4	8450001	0.765382	0.936384	2
4	8500001	0.835797	0.936384	2
4	8550001	1.08975	0.936384	2
4	8600001	1.03697	0.936384	2
4	8650001	2.234	1.82316	4
4	8700001	0.795317	1.82316	4
4	8750001	-1	1.82316	4
4	8800001	-1	1.82316	4
4	8850001	-1	1.82316	4
4	8900001	-1	1.82316	4
4	8950001	1.52156	1.82316	4
4	9000001	1.74762	1.82316	4
4	9050001	1.89871	1.82316	4
4	9100001	2.7832	1.82316	4
4	9150001	0.247471	0.247471	0
