Chromosome	Start	Ratio	MedianRatio	CopyNumber
6	1	0	0	0
6	50001	0.669359	0.89875	2
6	100001	0.703074	0.89875	2
6	150001	1.19165	0.89875	2
6	200001	1.09443	0.89875	2
6	250001	1.76161	1.84932	4
6	300001	1.93704	1.84932	4
6	350001	1.26945	1.18759	2
6	400001	0.966244	1.18759	2
6	450001	1.04173	1.18759	2
6	500001	1.15033	1.18759	2
6	550001	0.982057	1.18759	2
6	600001	1.08357	1.18759	2
6	650001	1.22955	1.18759	2
6	700001	1.12925	1.18759	2
6	750001	1.21971	1.18759	2
6	800001	1.54561	1.18759	2
6	850001	0.935918	1.18759	2
6	900001	0.79215	1.18759	2
6	950001	1.61224	1.18759	2
6	1000001	1.24561	1.18759	2
6	1050001	1.43844	1.18759	2
6	1100001	1.07789	1.18759	2
6	1150001	1.27133	1.18759	2
6	1200001	1.01364	1.18759	2
6	1250001	1.00003	1.18759	2
6	1300001	1.3906	1.18759	2
6	1350001	0.897722	1.18759	2
6	1400001	1.1832	1.18759	2
6	1450001	1.34977	1.18759	2
6	1500001	1.35308	1.18759	2
6	1550001	1.47346	1.18759	2
6	1600001	0.820652	1.18759	2
6	1650001	1.22004	1.18759	2
6	1700001	1.15686	1.18759	2
6	1750001	1.0304	1.18759	2
6	1800001	1.31102	1.18759	2
6	1850001	1.25993	1.18759	2
6	1900001	1.2645	1.18759	2
6	1950001	1.09438	1.18759	2
6	2000001	1.26411	1.18759	2
6	2050001	1.31405	1.18759	2
6	2100001	1.05096	1.18759	2
6	2150001	1.18759	1.18759	2
6	2200001	1.0258	1.18759	2
6	2250001	1.25261	1.18759	2
6	2300001	0.944819	1.18759	2
6	2350001	1.1971	1.18759	2
6	2400001	1.33989	1.18759	2
6	2450001	0.961874	1.18759	2
6	2500001	1.35492	1.18759	2
6	2550001	1.45062	1.18759	2
6	2600001	0.982891	1.18759	2
6	2650001	1.14974	1.18759	2
6	2700001	1.34669	1.18759	2
6	2750001	1.05498	1.18759	2
6	2800001	1.39145	1.18759	2
6	2850001	1.30245	1.18759	2
6	2900001	1.03931	1.18759	2
6	2950001	1.35412	1.18759	2
6	3000001	1.19045	1.18759	2
6	3050001	0.863615	1.18759	2
6	3100001	1.58986	1.18759	2
6	3150001	0.968514	1.18759	2
6	3200001	1.48021	1.18759	2
6	3250001	1.05282	1.18759	2
6	3300001	0.944171	1.18759	2
6	3350001	1.10199	1.18759	2
6	3400001	1.2581	1.30018	3
6	3450001	1.57162	1.30018	3
6	3500001	1.39594	1.30018	3
6	3550001	1.51809	1.30018	3
6	3600001	1.34274	1.30018	3
6	3650001	1.55024	1.30018	3
6	3700001	1.45301	1.30018	3
6	3750001	1.28423	1.30018	3
6	3800001	1.2043	1.30018	3
6	3850001	1.43466	1.30018	3
6	3900001	1.29122	1.30018	3
6	3950001	1.30848	1.30018	3
6	4000001	1.21426	1.30018	3
6	4050001	1.42151	1.30018	3
6	4100001	1.23877	1.30018	3
6	4150001	0.882983	1.30018	3
6	4200001	1.08372	1.30018	3
6	4250001	1.15374	1.30018	3
6	4300001	1.44523	1.30018	3
6	4350001	1.28593	1.30018	3
6	4400001	1.28005	1.30018	3
6	4450001	1.32632	1.30018	3
6	4500001	1.66013	1.30018	3
6	4550001	1.12591	1.30018	3
6	4600001	1.01886	1.30018	3
6	4650001	1.07965	1.30018	3
6	4700001	1.33369	1.30018	3
6	4750001	1.32189	1.30018	3
6	4800001	1.20938	1.30018	3
6	4850001	1.38396	1.30018	3
6	4900001	1.47037	1.30018	3
6	4950001	1.47791	1.30018	3
6	5000001	1.44935	1.30018	3
6	5050001	1.24742	1.30018	3
6	5100001	0.918419	1.30018	3
6	5150001	1.38653	1.30018	3
6	5200001	1.13734	1.30018	3
6	5250001	1.38591	1.30018	3
6	5300001	1.30174	1.30018	3
6	5350001	1.30502	1.30018	3
6	5400001	1.3002	1.30018	3
6	5450001	1.29269	1.30018	3
6	5500001	1.12099	1.30018	3
6	5550001	1.28445	1.30018	3
6	5600001	1.03079	1.30018	3
6	5650001	1.47229	1.30018	3
6	5700001	1.32434	1.30018	3
6	5750001	1.04317	1.30018	3
6	5800001	1.1412	1.30018	3
6	5850001	1.01829	1.30018	3
6	5900001	1.3236	1.30018	3
6	5950001	1.25744	1.30018	3
6	6000001	1.30628	1.30018	3
6	6050001	1.53447	1.30018	3
6	6100001	1.66717	1.30018	3
6	6150001	1.23019	1.30018	3
6	6200001	1.20067	1.30018	3
6	6250001	1.47216	1.30018	3
6	6300001	1.13105	1.30018	3
6	6350001	1.13547	1.30018	3
6	6400001	1.47056	1.30018	3
6	6450001	1.25707	1.30018	3
6	6500001	1.26553	1.30018	3
6	6550001	1.60109	1.30018	3
6	6600001	1.22014	1.30018	3
6	6650001	1.35923	1.30018	3
6	6700001	1.11894	1.30018	3
6	6750001	1.00939	1.30018	3
6	6800001	1.22286	1.30018	3
6	6850001	1.27663	1.30018	3
6	6900001	1.5531	1.30018	3
6	6950001	1.4701	1.30018	3
6	7000001	1.07066	1.30018	3
6	7050001	1.35176	1.30018	3
6	7100001	1.21635	1.30018	3
6	7150001	1.70154	1.30018	3
6	7200001	1.26104	1.30018	3
6	7250001	1.13228	1.30018	3
6	7300001	1.25143	1.30018	3
6	7350001	1.59658	1.30018	3
6	7400001	1.36414	1.30018	3
6	7450001	1.30937	1.30018	3
6	7500001	1.47438	1.30018	3
6	7550001	1.23013	1.30018	3
6	7600001	1.25631	1.30018	3
6	7650001	1.23499	1.30018	3
6	7700001	1.51311	1.30018	3
6	7750001	1.07252	1.30018	3
6	7800001	1.37412	1.30018	3
6	7850001	1.14542	1.30018	3
6	7900001	1.25244	1.30018	3
6	7950001	1.30097	1.30018	3
6	8000001	1.39969	1.30018	3
6	8050001	1.35122	1.30018	3
6	8100001	1.27421	1.30018	3
6	8150001	1.00218	1.30018	3
6	8200001	1.17603	1.30018	3
6	8250001	1.28825	1.30018	3
6	8300001	1.33191	1.30018	3
6	8350001	1.38113	1.30018	3
6	8400001	1.44041	1.30018	3
6	8450001	1.31504	1.30018	3
6	8500001	1.21898	1.30018	3
6	8550001	1.52845	1.30018	3
6	8600001	1.15784	1.30018	3
6	8650001	1.26446	1.30018	3
6	8700001	1.21014	1.30018	3
6	8750001	1.3995	1.30018	3
6	8800001	0.994931	1.30018	3
6	8850001	1.65618	1.30018	3
6	8900001	1.51323	1.30018	3
6	8950001	1.35915	1.30018	3
6	9000001	1.24911	1.30018	3
6	9050001	1.29169	1.30018	3
6	9100001	1.12173	1.30018	3
6	9150001	1.12663	1.30018	3
6	9200001	-1	1.30018	3
6	9250001	1.30951	1.30018	3
6	9300001	0.932168	1.30018	3
6	9350001	1.15144	1.30018	3
6	9400001	1.35693	1.30018	3
6	9450001	1.438	1.30018	3
6	9500001	1.36266	1.30018	3
6	9550001	1.37143	1.30018	3
6	9600001	1.47	1.30018	3
6	9650001	1.58079	1.30018	3
6	9700001	1.50596	1.30018	3
6	9750001	1.49401	1.30018	3
6	9800001	1.29656	1.30018	3
6	9850001	1.30884	1.30018	3
6	9900001	1.21926	1.30018	3
6	9950001	1.25659	1.30018	3
6	10000001	1.12166	1.30018	3
6	10050001	1.80791	1.30018	3
6	10100001	1.22795	1.30018	3
6	10150001	1.60545	1.30018	3
6	10200001	1.27205	1.30018	3
6	10250001	1.57546	1.30018	3
6	10300001	1.19484	1.30018	3
6	10350001	0.907689	1.30018	3
6	10400001	1.15365	1.30018	3
6	10450001	1.29288	1.30018	3
6	10500001	1.05615	1.30018	3
6	10550001	1.29208	1.30018	3
6	10600001	1.49049	1.30018	3
6	10650001	1.59626	1.30018	3
6	10700001	1.57043	1.30018	3
6	10750001	1.19247	1.30018	3
6	10800001	1.7455	1.30018	3
6	10850001	1.01795	1.30018	3
6	10900001	1.3231	1.30018	3
6	10950001	1.31909	1.30018	3
6	11000001	1.24614	1.30018	3
6	11050001	1.06838	1.30018	3
6	11100001	1.37094	1.30018	3
6	11150001	1.5464	1.30018	3
6	11200001	1.20254	1.30018	3
6	11250001	1.34599	1.30018	3
6	11300001	1.41294	1.30018	3
6	11350001	1.35725	1.30018	3
6	11400001	1.33817	1.30018	3
6	11450001	1.31827	1.30018	3
6	11500001	1.41302	1.30018	3
6	11550001	0.948923	1.30018	3
6	11600001	1.24187	1.30018	3
6	11650001	1.46996	1.30018	3
6	11700001	1.46923	1.30018	3
6	11750001	1.47566	1.30018	3
6	11800001	1.72296	1.30018	3
6	11850001	1.2052	1.30018	3
6	11900001	1.35396	1.30018	3
6	11950001	1.04442	1.30018	3
6	12000001	1.41119	1.30018	3
6	12050001	1.52519	1.30018	3
6	12100001	1.24171	1.30018	3
6	12150001	1.09469	1.30018	3
6	12200001	1.55385	1.30018	3
6	12250001	1.39836	1.30018	3
6	12300001	1.29104	1.30018	3
6	12350001	1.54795	1.30018	3
6	12400001	1.42729	1.30018	3
6	12450001	1.35742	1.30018	3
6	12500001	1.4191	1.30018	3
6	12550001	1.37884	1.30018	3
6	12600001	1.28186	1.30018	3
6	12650001	1.21523	1.30018	3
6	12700001	1.22952	1.30018	3
6	12750001	1.2645	1.30018	3
6	12800001	1.16885	1.30018	3
6	12850001	1.41014	1.30018	3
6	12900001	1.4273	1.30018	3
6	12950001	1.32209	1.30018	3
6	13000001	1.39734	1.30018	3
6	13050001	1.61598	1.30018	3
6	13100001	1.51161	1.30018	3
6	13150001	1.24517	1.30018	3
6	13200001	1.32187	1.30018	3
6	13250001	1.499	1.30018	3
6	13300001	1.10367	1.30018	3
6	13350001	1.33489	1.30018	3
6	13400001	1.17586	1.30018	3
6	13450001	1.02016	1.30018	3
6	13500001	1.18062	1.30018	3
6	13550001	1.20114	1.30018	3
6	13600001	1.53568	1.30018	3
6	13650001	1.40553	1.30018	3
6	13700001	1.39977	1.30018	3
6	13750001	0.901802	1.30018	3
6	13800001	1.47767	1.30018	3
6	13850001	1.6068	1.30018	3
6	13900001	1.46776	1.30018	3
6	13950001	1.46432	1.30018	3
6	14000001	0.912065	1.30018	3
6	14050001	1.11505	1.30018	3
6	14100001	1.22608	1.30018	3
6	14150001	1.0987	1.30018	3
6	14200001	1.40291	1.30018	3
6	14250001	1.34029	1.30018	3
6	14300001	1.30011	1.30018	3
6	14350001	1.62104	1.30018	3
6	14400001	1.40322	1.30018	3
6	14450001	1.25589	1.30018	3
6	14500001	1.21059	1.30018	3
6	14550001	1.1071	1.30018	3
6	14600001	1.35302	1.30018	3
6	14650001	1.46334	1.30018	3
6	14700001	1.31751	1.30018	3
6	14750001	1.50081	1.30018	3
6	14800001	1.18821	1.30018	3
6	14850001	1.19795	1.30018	3
6	14900001	1.37251	1.30018	3
6	14950001	1.2681	1.30018	3
6	15000001	1.22196	1.30018	3
6	15050001	0.889671	1.30018	3
6	15100001	1.38085	1.30018	3
6	15150001	1.07932	1.30018	3
6	15200001	1.00139	1.30018	3
6	15250001	1.41482	1.30018	3
6	15300001	1.09155	1.30018	3
6	15350001	1.55594	1.30018	3
6	15400001	1.16757	1.30018	3
6	15450001	1.04329	1.30018	3
6	15500001	0.927478	1.30018	3
6	15550001	1.40622	1.30018	3
6	15600001	1.8533	1.30018	3
6	15650001	1.37979	1.30018	3
6	15700001	1.46224	1.30018	3
6	15750001	1.38019	1.30018	3
6	15800001	1.17917	1.30018	3
6	15850001	1.41076	1.30018	3
6	15900001	1.24087	1.30018	3
6	15950001	1.59425	1.30018	3
6	16000001	1.14444	1.30018	3
6	16050001	1.24176	1.30018	3
6	16100001	1.23928	1.30018	3
6	16150001	1.11819	1.30018	3
