Chromosome	Start	Ratio	MedianRatio	CopyNumber
15	1	-1	-1	0
15	50001	-1	-1	0
15	100001	-1	-1	0
15	150001	-1	-1	0
15	200001	-1	-1	0
15	250001	-1	-1	0
15	300001	-1	-1	0
15	350001	-1	-1	0
15	400001	-1	-1	0
15	450001	-1	-1	0
15	500001	-1	-1	0
15	550001	-1	-1	0
15	600001	-1	-1	0
15	650001	-1	-1	0
15	700001	-1	-1	0
15	750001	-1	-1	0
15	800001	-1	-1	0
15	850001	-1	-1	0
15	900001	-1	-1	0
15	950001	-1	-1	0
15	1000001	-1	-1	0
15	1050001	-1	-1	0
15	1100001	-1	-1	0
15	1150001	-1	-1	0
15	1200001	-1	-1	0
15	1250001	-1	-1	0
15	1300001	-1	-1	0
15	1350001	-1	-1	0
15	1400001	-1	-1	0
15	1450001	-1	-1	0
15	1500001	-1	-1	0
15	1550001	-1	-1	0
15	1600001	-1	-1	0
15	1650001	-1	-1	0
15	1700001	-1	-1	0
15	1750001	-1	-1	0
15	1800001	-1	-1	0
15	1850001	-1	-1	0
15	1900001	-1	-1	0
15	1950001	-1	-1	0
15	2000001	-1	-1	0
15	2050001	-1	-1	0
15	2100001	-1	-1	0
15	2150001	-1	-1	0
15	2200001	-1	-1	0
15	2250001	-1	-1	0
15	2300001	-1	-1	0
15	2350001	-1	-1	0
15	2400001	-1	-1	0
15	2450001	-1	-1	0
15	2500001	-1	-1	0
15	2550001	-1	-1	0
15	2600001	-1	-1	0
15	2650001	-1	-1	0
15	2700001	-1	-1	0
15	2750001	-1	-1	0
15	2800001	-1	-1	0
15	2850001	-1	-1	0
15	2900001	-1	-1	0
15	2950001	-1	-1	0
15	3000001	-1	-1	0
15	3050001	-1	-1	0
15	3100001	-1	-1	0
15	3150001	-1	-1	0
15	3200001	-1	-1	0
15	3250001	-1	-1	0
15	3300001	-1	-1	0
15	3350001	-1	-1	0
15	3400001	-1	-1	0
15	3450001	-1	-1	0
15	3500001	-1	-1	0
15	3550001	-1	-1	0
15	3600001	-1	-1	0
15	3650001	-1	-1	0
15	3700001	-1	-1	0
15	3750001	-1	-1	0
15	3800001	-1	-1	0
15	3850001	-1	-1	0
15	3900001	-1	-1	0
15	3950001	-1	-1	0
15	4000001	-1	-1	0
15	4050001	-1	-1	0
15	4100001	-1	-1	0
15	4150001	-1	-1	0
15	4200001	-1	-1	0
15	4250001	-1	-1	0
15	4300001	-1	-1	0
15	4350001	-1	-1	0
15	4400001	-1	-1	0
15	4450001	-1	-1	0
15	4500001	-1	-1	0
15	4550001	-1	-1	0
15	4600001	-1	-1	0
15	4650001	-1	-1	0
15	4700001	-1	-1	0
15	4750001	-1	-1	0
15	4800001	-1	-1	0
15	4850001	-1	-1	0
15	4900001	-1	-1	0
15	4950001	-1	-1	0
15	5000001	-1	-1	0
15	5050001	-1	-1	0
15	5100001	-1	-1	0
15	5150001	-1	-1	0
15	5200001	-1	-1	0
15	5250001	-1	-1	0
15	5300001	-1	-1	0
15	5350001	-1	-1	0
15	5400001	-1	-1	0
15	5450001	-1	-1	0
15	5500001	-1	-1	0
15	5550001	-1	-1	0
15	5600001	-1	-1	0
15	5650001	-1	-1	0
15	5700001	-1	-1	0
15	5750001	-1	-1	0
15	5800001	-1	-1	0
15	5850001	-1	-1	0
15	5900001	-1	-1	0
15	5950001	-1	-1	0
15	6000001	-1	-1	0
15	6050001	-1	-1	0
15	6100001	-1	-1	0
15	6150001	-1	-1	0
15	6200001	-1	-1	0
15	6250001	-1	-1	0
15	6300001	-1	-1	0
15	6350001	-1	-1	0
15	6400001	-1	-1	0
15	6450001	-1	-1	0
15	6500001	-1	-1	0
15	6550001	-1	-1	0
15	6600001	-1	-1	0
15	6650001	-1	-1	0
15	6700001	-1	-1	0
15	6750001	-1	-1	0
