Chromosome	Start	Ratio	MedianRatio	CopyNumber
22	1	-1	-1	0
22	50001	-1	-1	0
22	100001	-1	-1	0
22	150001	-1	-1	0
22	200001	-1	-1	0
22	250001	-1	-1	0
22	300001	-1	-1	0
22	350001	-1	-1	0
22	400001	-1	-1	0
22	450001	-1	-1	0
22	500001	-1	-1	0
22	550001	-1	-1	0
22	600001	-1	-1	0
22	650001	-1	-1	0
22	700001	-1	-1	0
22	750001	-1	-1	0
22	800001	-1	-1	0
22	850001	-1	-1	0
22	900001	-1	-1	0
22	950001	-1	-1	0
22	1000001	-1	-1	0
22	1050001	-1	-1	0
22	1100001	-1	-1	0
22	1150001	-1	-1	0
22	1200001	-1	-1	0
22	1250001	-1	-1	0
22	1300001	-1	-1	0
22	1350001	-1	-1	0
22	1400001	-1	-1	0
22	1450001	-1	-1	0
22	1500001	-1	-1	0
22	1550001	-1	-1	0
22	1600001	-1	-1	0
22	1650001	-1	-1	0
22	1700001	-1	-1	0
22	1750001	-1	-1	0
22	1800001	-1	-1	0
22	1850001	-1	-1	0
22	1900001	-1	-1	0
22	1950001	-1	-1	0
22	2000001	-1	-1	0
22	2050001	-1	-1	0
22	2100001	-1	-1	0
22	2150001	-1	-1	0
22	2200001	-1	-1	0
22	2250001	-1	-1	0
22	2300001	-1	-1	0
22	2350001	-1	-1	0
22	2400001	-1	-1	0
22	2450001	-1	-1	0
22	2500001	-1	-1	0
22	2550001	-1	-1	0
22	2600001	-1	-1	0
22	2650001	-1	-1	0
22	2700001	-1	-1	0
22	2750001	-1	-1	0
22	2800001	-1	-1	0
22	2850001	-1	-1	0
22	2900001	-1	-1	0
22	2950001	-1	-1	0
22	3000001	-1	-1	0
22	3050001	-1	-1	0
22	3100001	-1	-1	0
22	3150001	-1	-1	0
22	3200001	-1	-1	0
22	3250001	-1	-1	0
22	3300001	-1	-1	0
22	3350001	-1	-1	0
22	3400001	-1	-1	0
22	3450001	-1	-1	0
22	3500001	-1	-1	0
22	3550001	-1	-1	0
22	3600001	-1	-1	0
22	3650001	-1	-1	0
22	3700001	-1	-1	0
22	3750001	-1	-1	0
22	3800001	-1	-1	0
22	3850001	-1	-1	0
22	3900001	-1	-1	0
22	3950001	-1	-1	0
22	4000001	-1	-1	0
22	4050001	-1	-1	0
22	4100001	-1	-1	0
22	4150001	-1	-1	0
22	4200001	-1	-1	0
22	4250001	-1	-1	0
22	4300001	-1	-1	0
22	4350001	-1	-1	0
22	4400001	-1	-1	0
22	4450001	-1	-1	0
22	4500001	-1	-1	0
22	4550001	-1	-1	0
22	4600001	-1	-1	0
22	4650001	-1	-1	0
22	4700001	-1	-1	0
22	4750001	-1	-1	0
22	4800001	-1	-1	0
22	4850001	-1	-1	0
22	4900001	-1	-1	0
22	4950001	-1	-1	0
22	5000001	-1	-1	0
22	5050001	-1	-1	0
22	5100001	-1	-1	0
22	5150001	-1	-1	0
22	5200001	-1	-1	0
22	5250001	-1	-1	0
22	5300001	-1	-1	0
22	5350001	-1	-1	0
22	5400001	-1	-1	0
22	5450001	-1	-1	0
22	5500001	-1	-1	0
22	5550001	-1	-1	0
22	5600001	-1	-1	0
22	5650001	-1	-1	0
22	5700001	-1	-1	0
22	5750001	-1	-1	0
22	5800001	-1	-1	0
22	5850001	-1	-1	0
22	5900001	-1	-1	0
22	5950001	-1	-1	0
22	6000001	-1	-1	0
22	6050001	-1	-1	0
22	6100001	-1	-1	0
22	6150001	-1	-1	0
22	6200001	-1	-1	0
22	6250001	-1	-1	0
22	6300001	-1	-1	0
22	6350001	-1	-1	0
22	6400001	-1	-1	0
22	6450001	-1	-1	0
22	6500001	-1	-1	0
22	6550001	-1	-1	0
22	6600001	-1	-1	0
22	6650001	-1	-1	0
22	6700001	-1	-1	0
22	6750001	-1	-1	0
22	6800001	-1	-1	0
22	6850001	-1	-1	0
22	6900001	-1	-1	0
22	6950001	-1	-1	0
22	7000001	-1	-1	0
22	7050001	-1	-1	0
22	7100001	-1	-1	0
22	7150001	-1	-1	0
22	7200001	-1	-1	0
22	7250001	-1	-1	0
22	7300001	-1	-1	0
22	7350001	-1	-1	0
22	7400001	-1	-1	0
22	7450001	-1	-1	0
22	7500001	-1	-1	0
22	7550001	-1	-1	0
22	7600001	-1	-1	0
22	7650001	-1	-1	0
22	7700001	-1	-1	0
22	7750001	-1	-1	0
22	7800001	-1	-1	0
22	7850001	-1	-1	0
22	7900001	-1	-1	0
22	7950001	-1	-1	0
22	8000001	-1	-1	0
22	8050001	-1	-1	0
22	8100001	-1	-1	0
22	8150001	-1	-1	0
22	8200001	-1	-1	0
22	8250001	-1	-1	0
22	8300001	-1	-1	0
22	8350001	-1	-1	0
22	8400001	-1	-1	0
22	8450001	-1	-1	0
22	8500001	-1	-1	0
22	8550001	-1	-1	0
22	8600001	-1	-1	0
22	8650001	-1	-1	0
22	8700001	-1	-1	0
22	8750001	-1	-1	0
22	8800001	-1	-1	0
22	8850001	-1	-1	0
22	8900001	-1	-1	0
22	8950001	-1	-1	0
22	9000001	-1	-1	0
22	9050001	-1	-1	0
22	9100001	-1	-1	0
22	9150001	-1	-1	0
22	9200001	-1	-1	0
22	9250001	-1	-1	0
22	9300001	-1	-1	0
22	9350001	-1	-1	0
22	9400001	-1	-1	0
22	9450001	-1	-1	0
22	9500001	-1	-1	0
22	9550001	-1	-1	0
22	9600001	-1	-1	0
22	9650001	-1	-1	0
22	9700001	-1	-1	0
22	9750001	-1	-1	0
22	9800001	-1	-1	0
22	9850001	-1	-1	0
22	9900001	-1	-1	0
22	9950001	-1	-1	0
22	10000001	-1	-1	0
22	10050001	-1	-1	0
22	10100001	-1	-1	0
22	10150001	-1	-1	0
22	10200001	-1	-1	0
22	10250001	-1	-1	0
22	10300001	-1	-1	0
22	10350001	-1	-1	0
22	10400001	-1	-1	0
22	10450001	-1	-1	0
22	10500001	-1	-1	0
22	10550001	-1	-1	0
22	10600001	-1	-1	0
22	10650001	-1	-1	0
22	10700001	-1	-1	0
22	10750001	-1	-1	0
22	10800001	-1	-1	0
22	10850001	-1	-1	0
22	10900001	-1	-1	0
22	10950001	-1	-1	0
22	11000001	-1	-1	0
22	11050001	-1	-1	0
22	11100001	-1	-1	0
22	11150001	-1	-1	0
22	11200001	-1	-1	0
22	11250001	-1	-1	0
22	11300001	-1	-1	0
22	11350001	-1	-1	0
22	11400001	-1	-1	0
22	11450001	-1	-1	0
22	11500001	-1	-1	0
22	11550001	-1	-1	0
